,authors,bbox,connectsWith,created,creators,currentVersion,description,extent,featureTypes,geoContext,hasConnectionsWith,id,locationPrecision,maxDate,minDate,modified,path,reprLat,reprLatLong,reprLong,tags,timePeriods,timePeriodsKeys,timePeriodsRange,title,uid,country
18536,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 38.0, 27.5, 38.5",,2009-10-15T09:12:41Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E1 unnamed aqueduct (S from *Boneita to Ephesus)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 38.0], [27.0, 38.5], [27.5, 38.5], [27.5, 38.0], [27.0, 38.0]]]}",aqueduct,S from *Boneita to Ephesus,,600231,rough,640.0,-30.0,2012-02-15T02:04:22Z,/places/600231,38.25,"38.25,27.25",27.25,,RL,"roman,late-antique","-30.0,640.0",Untitled,5bf73f15032c07f82f52124ab40b8543,Turkey
18537,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 37.5, 27.5, 38.0",,2009-10-15T09:12:44Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E2 unnamed aqueduct (near Selinous fl.)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 37.5], [27.0, 38.0], [27.5, 38.0], [27.5, 37.5], [27.0, 37.5]]]}",aqueduct,near Selinous fl.,,600232,rough,640.0,300.0,2012-02-15T02:04:23Z,/places/600232,37.75,"37.75,27.25",27.25,,L,late-antique,"300.0,640.0",Untitled,818d698a18da530ada4c24ea9e7da8f4,Turkey
18538,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 37.5, 27.5, 38.0",,2009-10-15T09:12:44Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E2 unnamed aqueduct (at Miletus)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 37.5], [27.0, 38.0], [27.5, 38.0], [27.5, 37.5], [27.0, 37.5]]]}",aqueduct,at Miletus,,600233,rough,300.0,-30.0,2012-02-15T02:04:23Z,/places/600233,37.75,"37.75,27.25",27.25,,R,roman,"-30.0,300.0",Untitled,eaf187fdd882437c3eee8bdbda721546,Turkey
18539,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 37.5, 27.5, 38.0",,2009-10-15T09:12:45Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E2 unnamed aqueduct (at Priene)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 37.5], [27.0, 38.0], [27.5, 38.0], [27.5, 37.5], [27.0, 37.5]]]}",aqueduct,at Priene,,600234,rough,-30.0,-330.0,2012-02-15T02:04:23Z,/places/600234,37.75,"37.75,27.25",27.25,,H,hellenistic-republican,"-330.0,-30.0",Untitled,1280fa2bc4850d8ce0eb6c2a34c2bae8,Turkey
18540,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 36.5, 27.5, 37.0",,2009-10-15T09:12:46Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E4 unnamed aqueduct (near Kos)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 36.5], [27.0, 37.0], [27.5, 37.0], [27.5, 36.5], [27.0, 36.5]]]}",aqueduct,near Kos,,600235,rough,300.0,-30.0,2012-02-15T02:04:24Z,/places/600235,36.75,"36.75,27.25",27.25,,R,roman,"-30.0,300.0",Untitled,3a2a7011044b980552d04a794e74497c,Greece
18541,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.0, 36.5, 27.5, 37.0",,2009-10-15T09:12:47Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 E4 unnamed aqueduct (N Pele on Kos)","{""type"": ""Polygon"", ""coordinates"": [[[27.0, 36.5], [27.0, 37.0], [27.5, 37.0], [27.5, 36.5], [27.0, 36.5]]]}",aqueduct,N Pele on Kos,,600236,rough,300.0,-30.0,2012-02-15T02:04:24Z,/places/600236,36.75,"36.75,27.25",27.25,,R,roman,"-30.0,300.0",Untitled,415798c936c7c3cd297a68d6a03c4820,Greece
18542,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.5, 37.5, 28.0, 38.0",,2009-10-15T09:12:48Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 F2 unnamed aqueduct (at Tralles)","{""type"": ""Polygon"", ""coordinates"": [[[27.5, 37.5], [27.5, 38.0], [28.0, 38.0], [28.0, 37.5], [27.5, 37.5]]]}",aqueduct,at Tralles,,600237,rough,300.0,-30.0,2012-02-15T02:04:24Z,/places/600237,37.75,"37.75,27.75",27.75,,R,roman,"-30.0,300.0",Untitled,5f13309dfe0e8b73ee28b123ee9491b7,Turkey
18543,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","27.5, 37.5, 28.0, 38.0",,2009-10-15T09:12:49Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 F2 unnamed aqueduct (at Tralles) (1)","{""type"": ""Polygon"", ""coordinates"": [[[27.5, 37.5], [27.5, 38.0], [28.0, 38.0], [28.0, 37.5], [27.5, 37.5]]]}",aqueduct,at Tralles,,600238,rough,640.0,300.0,2012-02-15T02:04:25Z,/places/600238,37.75,"37.75,27.75",27.75,,L,late-antique,"300.0,640.0",Untitled,b9ee79ec7c9de3bfccc131da20fcd3c8,Turkey
18544,"Foss, C., G. Reger, R. Talbert, T. Elliott, S. Gillies","28.0, 37.0, 28.5, 37.5",,2009-10-15T09:12:49Z,"C. Foss, G. Reger",1.0,"An ancient place, cited: BAtlas 61 G3 unnamed aqueduct (S of Gerga)","{""type"": ""Polygon"", ""coordinates"": [[[28.0, 37.0], [28.0, 37.5], [28.5, 37.5], [28.5, 37.0], [28.0, 37.0]]]}",aqueduct,S of Gerga,,600239,rough,640.0,300.0,2012-02-15T02:04:25Z,/places/600239,37.25,"37.25,28.25",28.25,,L,late-antique,"300.0,640.0",Untitled,2444b5d258fafb04dd480b0acae3afa4,Turkey
19273,"Drew Bear, T., DARMC, R. Talbert, S. Gillies, T. Elliott","31.267874, 38.307252, 31.267874, 38.307252","609307,610809",2009-10-15T09:46:48Z,T. Drew Bear,5.0,An unnamed spring and aqueduct serving Colonia Caesarea,"{""type"": ""Point"", ""coordinates"": [31.267874, 38.307252]}","aqueduct, spring","NE Antiochia, NE Antiochia",,610042,precise,640.0,-330.0,2012-10-23T15:38:48Z,/places/610042,38.307252000000005,"38.307252,31.267874",31.267874,"dare:major=0, dare:ancient=2, dare:feature=manmade",HRL,"hellenistic-republican,roman,late-antique","-330.0,640.0",Untitled,3edecef81f1e4ac11a9ee9bd7c78abc1,Turkey
19667,"Fentress, E., R. Warner, R. Talbert, T. Elliott, S. Gillies","3.0, 35.0, 4.0, 36.0",,2010-09-29T01:42:31Z,E.W.B. Fentress,1.0,"An ancient place, cited: BAtlas 34 B2 unnamed aqueduct (SW Ain Grimidi)","{""type"": ""Polygon"", ""coordinates"": [[[3.0, 35.0], [3.0, 36.0], [4.0, 36.0], [4.0, 35.0], [3.0, 35.0]]]}",aqueduct,SW Ain Grimidi,,335222,rough,640.0,-30.0,2012-02-14T23:20:19Z,/places/335222,35.5,"35.5,3.5",3.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,245d4808429136db7fe60d6e58363f7a,Algeria
19668,"Fentress, E., R. Warner, R. Talbert, T. Elliott, S. Gillies","4.0, 35.0, 5.0, 36.0",,2010-09-29T01:42:33Z,E.W.B. Fentress,1.0,"An ancient place, cited: BAtlas 34 C2 unnamed aqueduct (Zabi (Iustiniani))","{""type"": ""Polygon"", ""coordinates"": [[[4.0, 35.0], [4.0, 36.0], [5.0, 36.0], [5.0, 35.0], [4.0, 35.0]]]}",aqueduct,Zabi (Iustiniani),,335223,rough,640.0,-30.0,2012-02-14T23:20:19Z,/places/335223,35.5,"35.5,4.5",4.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,42e353890445080a470b28d4e7b1470c,Algeria
19669,"Fentress, E., R. Warner, R. Talbert, T. Elliott, S. Gillies","5.0, 35.0, 6.0, 36.0",,2010-09-29T01:42:34Z,E.W.B. Fentress,1.0,"An ancient place, cited: BAtlas 34 D2 unnamed aqueduct (Lamasba)","{""type"": ""Polygon"", ""coordinates"": [[[5.0, 35.0], [5.0, 36.0], [6.0, 36.0], [6.0, 35.0], [5.0, 35.0]]]}",aqueduct,Lamasba,,335224,rough,640.0,-30.0,2012-02-14T23:20:20Z,/places/335224,35.5,"35.5,5.5",5.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,77ad41111aea65439ab1231b5403a87b,Algeria
19670,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","6.080301, 35.693579, 6.18851, 35.801443",334536,2010-09-29T01:42:36Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 34 E2 unnamed aqueduct (Diana Veteranorum)","{""type"": ""Polygon"", ""coordinates"": [[[6.18851, 35.693579], [6.080301, 35.77969], [6.115789, 35.801443], [6.18851, 35.693579]]]}",aqueduct,Diana Veteranorum,183817911,335225,related,640.0,-30.0,2012-02-14T23:20:20Z,/places/335225,35.76903875,"35.76903875,6.12509725",6.12509725,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Diana Veteranorum,489d41d8fbc8a37c142695472ae2588b,Algeria
19671,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","6.254778, 35.385119, 6.323578, 35.490208",334570,2010-09-29T01:42:38Z,E.W.B. Fentress,4.0,"An ancient place, cited: BAtlas 34 E2 unnamed aqueduct (Lambaesis)","{""type"": ""LineString"", ""coordinates"": [[6.254778, 35.490208], [6.323578, 35.385119]]}",aqueduct,Lambaesis,183817910,335226,related,640.0,-30.0,2020-09-13T15:30:51Z,/places/335226,35.4376635,"35.4376635,6.289178",6.289178,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Lambaesis,413065a70b346879a6f5aa380364495c,Algeria
19672,"Fentress, E., R. Warner, R. Talbert, S. Gillies, T. Elliott","6.467809, 35.404929, 6.56818, 35.485268",334636,2010-09-29T01:42:39Z,E.W.B. Fentress,3.0,"An ancient place, cited: BAtlas 34 E2 unnamed aqueduct (Thamugadi)","{""type"": ""Polygon"", ""coordinates"": [[[6.56818, 35.404929], [6.468666, 35.484237], [6.467809, 35.485268], [6.468636, 35.485165], [6.56818, 35.404929]]]}",aqueduct,Thamugadi,183817909,335227,related,640.0,-30.0,2012-02-14T23:20:21Z,/places/335227,35.444909499999994,"35.4449095,6.51827516667",6.51827516667,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Thamugadi,0b956b9fc133689a18fd0dc200327a5f,Algeria
19673,"Fentress, E., R. Warner, R. Talbert, T. Elliott, S. Gillies","6.0, 34.0, 7.0, 35.0",,2010-09-29T01:42:40Z,E.W.B. Fentress,1.0,"An ancient place, cited: BAtlas 34 E3 unnamed aqueduct (Badias)","{""type"": ""Polygon"", ""coordinates"": [[[6.0, 34.0], [6.0, 35.0], [7.0, 35.0], [7.0, 34.0], [6.0, 34.0]]]}",aqueduct,Badias,,335228,rough,640.0,-30.0,2012-02-14T23:20:21Z,/places/335228,34.5,"34.5,6.5",6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,f5e7f633b5847a226c002e6df5e020f1,Algeria
20042,"Mattingly, D., R. Talbert, S. Gillies, T. Elliott, J. Becker","14.0, 32.0, 15.0, 33.0",,2009-09-08T19:46:13Z,D.J. Mattingly,2.0,"An ancient place, cited: BAtlas 35 G2 unnamed aqueduct (Lepcis)","{""type"": ""Polygon"", ""coordinates"": [[[14.0, 32.0], [14.0, 33.0], [15.0, 33.0], [15.0, 32.0], [14.0, 32.0]]]}",aqueduct,Lepcis,,345037,rough,640.0,-30.0,2019-11-14T00:39:01Z,/places/345037,32.5,"32.5,14.5",14.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,a6f25394f6eef0a547d3daa43490d15c,Libya
20043,"Mattingly, D., R. Talbert, S. Gillies, T. Elliott, J. Becker","12.0, 32.0, 13.0, 33.0",344282,2009-09-08T19:46:13Z,D.J. Mattingly,2.0,"An ancient place, cited: BAtlas 35 E2 unnamed aqueduct (Sabratha)","{""type"": ""Polygon"", ""coordinates"": [[[12.0, 32.0], [12.0, 33.0], [13.0, 33.0], [13.0, 32.0], [12.0, 32.0]]]}",aqueduct,Sabratha,,345038,rough,640.0,-30.0,2019-11-14T00:28:44Z,/places/345038,32.5,"32.5,12.5",12.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,e7f64e62b9b4e38dbd3e1267239e55db,Libya
21147,"Traill, J., R. Talbert, T. Elliott, S. Gillies","23.5, 38.0, 23.75, 38.25",,2010-11-10T21:36:29Z,J.S. Traill,1.0,"An ancient place, cited: BAtlas 59 B2 unnamed aqueduct (Eleusis from NE)","{""type"": ""Polygon"", ""coordinates"": [[[23.5, 38.0], [23.5, 38.25], [23.75, 38.25], [23.75, 38.0], [23.5, 38.0]]]}",aqueduct,Eleusis from NE,,580597,rough,300.0,-550.0,2012-02-15T01:45:56Z,/places/580597,38.125,"38.125,23.625",23.625,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Untitled,5ad0fb8e13df1a180507ad87a79460b6,Greece
21148,"Traill, J., R. Talbert, T. Elliott, S. Gillies","23.75, 38.0, 24.0, 38.25",,2010-11-10T21:36:30Z,J.S. Traill,1.0,"An ancient place, cited: BAtlas 59 C2 unnamed aqueduct (Peiraeus from NE)","{""type"": ""Polygon"", ""coordinates"": [[[23.75, 38.0], [23.75, 38.25], [24.0, 38.25], [24.0, 38.0], [23.75, 38.0]]]}",aqueduct,Peiraeus from NE,,580598,rough,300.0,-550.0,2012-02-15T01:45:56Z,/places/580598,38.125,"38.125,23.875",23.875,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Untitled,7a4545de210b65ceab079be6040cb6aa,Greece
21149,"Traill, J., R. Talbert, S. Gillies, T. Elliott, J. Becker","23.75, 38.0, 24.0, 38.25",,2010-11-10T21:36:31Z,J.S. Traill,2.0,"An ancient place, cited: BAtlas 59 C2 unnamed aqueduct (Athens from N)","{""type"": ""Polygon"", ""coordinates"": [[[23.75, 38.0], [23.75, 38.25], [24.0, 38.25], [24.0, 38.0], [23.75, 38.0]]]}",aqueduct,Athens from N,,580599,rough,300.0,-550.0,2019-03-08T20:19:34Z,/places/580599,38.125,"38.125,23.875",23.875,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Untitled,a91e99050ffc04bca13c4b00cc34ee1e,Greece
21150,"Traill, J., R. Talbert, T. Elliott, S. Gillies","23.75, 38.0, 24.0, 38.25",,2010-11-10T21:36:32Z,J.S. Traill,1.0,"An ancient place, cited: BAtlas 59 C2 unnamed aqueduct (Athens from NE)","{""type"": ""Polygon"", ""coordinates"": [[[23.75, 38.0], [23.75, 38.25], [24.0, 38.25], [24.0, 38.0], [23.75, 38.0]]]}",aqueduct,Athens from NE,,580600,rough,300.0,-550.0,2012-02-15T01:45:57Z,/places/580600,38.125,"38.125,23.875",23.875,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Untitled,840c0e3e28974ba6d1e41f3a2f739515,Greece
21151,"Traill, J., R. Talbert, T. Elliott, S. Gillies","23.75, 37.75, 24.0, 38.0",,2010-11-10T21:36:33Z,J.S. Traill,1.0,"An ancient place, cited: BAtlas 59 C3 unnamed aqueduct (Athens from E)","{""type"": ""Polygon"", ""coordinates"": [[[23.75, 37.75], [23.75, 38.0], [24.0, 38.0], [24.0, 37.75], [23.75, 37.75]]]}",aqueduct,Athens from E,,580601,rough,300.0,-550.0,2012-02-15T01:45:57Z,/places/580601,37.875,"37.875,23.875",23.875,,CHR,"classical,hellenistic-republican,roman","-550.0,300.0",Untitled,3a4a218d0edc5704f8281825a774a9a9,Greece
21976,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-9.0, 38.0, -8.0, 39.0",,2010-11-09T19:40:26Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 B3 unnamed aqueduct (Salacia (Imperatoria))","{""type"": ""Polygon"", ""coordinates"": [[[-9.0, 38.0], [-9.0, 39.0], [-8.0, 39.0], [-8.0, 38.0], [-9.0, 38.0]]]}",aqueduct,Salacia (Imperatoria),,256702,rough,640.0,-30.0,2012-02-14T22:47:21Z,/places/256702,38.5,"38.5,-8.5",-8.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,415e6a4f54cd30714b2c2cb8c454feee,Portugal
21977,"Jr., F. Stanley, R. Knapp, R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","-8.0, 39.0, -7.0, 40.0",,2010-11-09T19:40:27Z,"Jr., F.H. Stanley, R.C. Knapp",2.0,"An ancient place, cited: BAtlas 26 C2 unnamed aqueduct (Valencia de Alcántara)","{""type"": ""Polygon"", ""coordinates"": [[[-8.0, 39.0], [-8.0, 40.0], [-7.0, 40.0], [-7.0, 39.0], [-8.0, 39.0]]]}",aqueduct,Valencia de Alcántara,,256703,rough,640.0,-30.0,2014-01-11T19:09:39Z,/places/256703,39.5,"39.5,-7.5",-7.5,,RL,"roman,late-antique","-30.0,640.0",Valencia de Alcàntara aqueduct,ddfb82c98b2ddf323d1404c697ac8237,Portugal
21978,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 39.0, -6.0, 40.0",,2010-11-09T19:40:28Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D2 unnamed aqueduct (E Tourmogon at El Campillo)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 39.0], [-7.0, 40.0], [-6.0, 40.0], [-6.0, 39.0], [-7.0, 39.0]]]}",aqueduct,E Tourmogon at El Campillo,,256704,rough,640.0,-30.0,2012-02-14T22:47:22Z,/places/256704,39.5,"39.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,be549afa99478beac53857f0e71551b4,Spain
21979,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 38.0, -6.0, 39.0",,2010-11-09T19:40:29Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D3 unnamed aqueduct (Cornalvo to Emerita Augusta)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 38.0], [-7.0, 39.0], [-6.0, 39.0], [-6.0, 38.0], [-7.0, 38.0]]]}",aqueduct,Cornalvo to Emerita Augusta,,256705,rough,640.0,-30.0,2012-02-14T22:47:22Z,/places/256705,38.5,"38.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,88424e22c09870ae24756dcbfdf8cca4,Spain
21980,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 38.0, -6.0, 39.0",,2010-11-09T19:40:29Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D3 unnamed aqueduct (at La Torre de Miguel Sesmero)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 38.0], [-7.0, 39.0], [-6.0, 39.0], [-6.0, 38.0], [-7.0, 38.0]]]}",aqueduct,at La Torre de Miguel Sesmero,,256706,rough,640.0,-30.0,2012-02-14T22:47:23Z,/places/256706,38.5,"38.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,2f42caba31b546ed474b497bcb97ed0b,Spain
21981,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 38.0, -6.0, 39.0",,2010-11-09T19:40:30Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D3 unnamed aqueduct (at Lobón)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 38.0], [-7.0, 39.0], [-6.0, 39.0], [-6.0, 38.0], [-7.0, 38.0]]]}",aqueduct,at Lobón,,256707,rough,640.0,-30.0,2012-02-14T22:47:23Z,/places/256707,38.5,"38.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,0011e6fd2975c02bceaa72778d979377,Spain
21982,"Jr., F. Stanley, R. Knapp, R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","-6.348053, 38.923072, -6.347721, 38.924797",256155,2010-11-09T19:40:31Z,"Jr., F.H. Stanley, R.C. Knapp",4.0,"The so-called ""Acueducto de los Milagros"" (miraculous aqueduct) that supplied Augusta Emerita from the Lago de Proserpina north of the city. A small portion of the impressive aqueduct bridge still stands in Mérida.","{""type"": ""LineString"", ""coordinates"": [[-6.347721, 38.924797], [-6.348053, 38.923072]]}",aqueduct,Proserpina to Emerita Augusta,256389,256708,precise,640.0,-30.0,2020-11-25T01:00:24Z,/places/256708,38.923934499999994,"38.9239345,-6.347887",-6.347887,,RL,"roman,late-antique","-30.0,640.0",Unnamed aqueduct supplying Augusta Emerita,1eb790689d24c77752f7b8df241bce61,Spain
21983,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 38.0, -6.0, 39.0",,2010-11-09T19:40:32Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D3 unnamed aqueduct (N Emerita Augusta (Rabo de Buey-San Lázaro))","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 38.0], [-7.0, 39.0], [-6.0, 39.0], [-6.0, 38.0], [-7.0, 38.0]]]}",aqueduct,N Emerita Augusta (Rabo de Buey-San Lázaro),,256709,rough,640.0,-30.0,2012-02-14T22:47:24Z,/places/256709,38.5,"38.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,9914dbd9921c475d39227f1f1dde3541,Spain
21984,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 37.0, -6.0, 38.0",,2010-11-09T19:40:33Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D4 unnamed aqueduct (near El Chaparral to Italica)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 37.0], [-7.0, 38.0], [-6.0, 38.0], [-6.0, 37.0], [-7.0, 37.0]]]}",aqueduct,near El Chaparral to Italica,,256710,rough,640.0,-30.0,2012-02-14T22:47:24Z,/places/256710,37.5,"37.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,8ded3673ff682118c616555ba1b08c6b,Spain
21985,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-7.0, 36.0, -6.0, 37.0",,2010-11-09T19:40:34Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 D5 unnamed aqueduct (near Ad Pontem at Tres Caminos)","{""type"": ""Polygon"", ""coordinates"": [[[-7.0, 36.0], [-7.0, 37.0], [-6.0, 37.0], [-6.0, 36.0], [-7.0, 36.0]]]}",aqueduct,near Ad Pontem at Tres Caminos,,256711,rough,640.0,-30.0,2012-02-14T22:47:24Z,/places/256711,36.5,"36.5,-6.5",-6.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,2e8b8e0ed9c7504f34c4f76498932177,Spain
21986,"Knapp, R., F. Stanley, Jr., R. Warner, R. Talbert, T. Elliott, S. Gillies","-6.0, 37.0, -5.0, 38.0",,2010-11-09T19:40:36Z,"R.C. Knapp, F.H. Stanley, Jr.",1.0,"An ancient place, cited: BAtlas 26 E4 unnamed aqueduct (Carmo)","{""type"": ""Polygon"", ""coordinates"": [[[-6.0, 37.0], [-6.0, 38.0], [-5.0, 38.0], [-5.0, 37.0], [-6.0, 37.0]]]}",aqueduct,Carmo,,256712,rough,640.0,-30.0,2012-02-14T22:47:25Z,/places/256712,37.5,"37.5,-5.5",-5.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,48ae6c7f5ee8f009812edcf96e018b9e,Spain
21987,"Jr., F. Stanley, R. Knapp, R. Warner, R. Talbert, S. Gillies, T. Elliott, J. Becker","-6.0, 36.0, -5.0, 37.0",,2010-11-09T19:40:37Z,"Jr., F.H. Stanley, R.C. Knapp",2.0,"An ancient place, cited: BAtlas 26 E5 unnamed aqueduct (B(a)elo)","{""type"": ""Polygon"", ""coordinates"": [[[-6.0, 36.0], [-6.0, 37.0], [-5.0, 37.0], [-5.0, 36.0], [-6.0, 36.0]]]}",aqueduct,B(a)elo,,256713,rough,640.0,-30.0,2016-12-02T00:29:10Z,/places/256713,36.5,"36.5,-5.5",-5.5,,RL,"roman,late-antique","-30.0,640.0",Untitled,1ec8a69b651622b8f5d4126d61d54afb,Spain
22671,"Foss, C., R. Talbert, S. Gillies, T. Elliott, J. Becker","28.952606, 41.0175222, 28.952606, 41.0175222",520998,2009-10-15T08:18:12Z,C. Foss,3.0,"An ancient place, cited: BAtlas 52 D2 unnamed aqueduct (“Aqueduct of Theodosius”, NNW Constantinopolis)","{""type"": ""Point"", ""coordinates"": [28.952606, 41.0175222]}",aqueduct,"“Aqueduct of Theodosius”, NNW Constantinopolis",,511893,precise,1453.0,300.0,2018-08-04T03:13:34Z,/places/511893,41.0175222,"41.0175222,28.952606",28.952606,,LM,"late-antique,mediaeval-byzantine","300.0,1453.0",Untitled,55e24d7bd4512f64dd5a2198c6b469ca,Turkey
22672,"Foss, C., R. Talbert, T. Elliott, S. Gillies","29.5, 40.5, 30.0, 41.0",,2009-10-15T08:18:13Z,C. Foss,1.0,"An ancient place, cited: BAtlas 52 F3 unnamed aqueduct (Nicomedia)","{""type"": ""Polygon"", ""coordinates"": [[[29.5, 40.5], [29.5, 41.0], [30.0, 41.0], [30.0, 40.5], [29.5, 40.5]]]}",aqueduct,Nicomedia,,511894,rough,300.0,-30.0,2012-02-15T00:53:29Z,/places/511894,40.75,"40.75,29.75",29.75,,R,roman,"-30.0,300.0",Untitled,8729e8b3498a005a2365108187ecb46d,Turkey
22838,"Foss, C., R. Talbert, S. Gillies, T. Elliott, J. Becker","28.75, 41.0, 29.0, 41.25","520998,177059114",2010-06-24T13:36:43Z,C. Foss,3.0,The aqueduct referred to as the “Aqua Hadriana” served the imperial palace in Constantinople.,"{""type"": ""Polygon"", ""coordinates"": [[[28.75, 41.0], [28.75, 41.25], [29.0, 41.25], [29.0, 41.0], [28.75, 41.0]]]}",aqueduct,"“Aqua Hadriana”, W Constantinopolis",,521707,rough,640.0,-30.0,2019-06-27T19:40:28Z,/places/521707,41.125,"41.125,28.875",28.875,,RL,"roman,late-antique","-30.0,640.0",Aqua Hadriana,903675f51ec2265c42a6371d8d1f1abf,Turkey
23230,"Murray, W., R. Talbert, T. Elliott, S. Gillies","20.0, 39.5, 20.5, 40.0",,2010-06-24T13:51:11Z,W.M. Murray,1.0,"An ancient place, cited: BAtlas 54 B2 unnamed aqueduct (Bouthroton)","{""type"": ""Polygon"", ""coordinates"": [[[20.0, 39.5], [20.0, 40.0], [20.5, 40.0], [20.5, 39.5], [20.0, 39.5]]]}",aqueduct,Bouthroton,,531522,rough,300.0,-30.0,2012-02-15T01:02:22Z,/places/531522,39.75,"39.75,20.25",20.25,,R,roman,"-30.0,300.0",Untitled,197f2268ceba1d4bc2d7f1f0c523f6e0,Albania
